image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,istance_name
0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578953618,1,40_SAD_28857$2382c050-e742-4ba8-85ce-ed26ba9f49d9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,65,76,0.68726609,0,70_TE_32113$ed402114-5bd4-4dcf-a4d6-3c283899b002
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,10,59,85,0.769509774,0,14_TA_19119$a4e0e52d-9936-4efc-b1f1-1b6745c13a17
0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,14,0,0.773480203,1,27_NON_34220$7b2116e9-c180-4135-ac42-c5cab4af6669
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,65,0.885363989,0,88_NON_63926$ed593017-a566-48a8-b185-98783324cfb7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0.676915763,0,70_WHEEL_20661$a07f54f6-51bc-45e5-8cfd-3f93c5615f80
0,1,1,0,0,0,0,0,0,0,0,0,1,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,17,0.804596228,1,28_GHAF_39552$a51f01c9-95bf-4cdd-81f0-22c8f758821d
0,0,0,0,0,0,0,0,0,0,0,0,1,-88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,54,0.762829704,0,44_HE_27694$2e41a675-107c-46de-8f4d-776de5a6e269
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866095725,1,94_SAD_86368$e26ef03f-4543-452c-a16c-947cea31453d
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86843206,1,27_TA_16159$622f5f1d-b652-4114-8177-7c992564fc9c
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,39,0.82389714,0,21_TA_60961$bb214f65-d910-40bc-bb00-f48ec5b4661e
0,0,0,0,0,0,1,1,1,0,1,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,53,0.668785787,0,30_TE_89020$95c131e9-5242-4051-8dbf-6e7b77773238
0,0,0,0,0,1,0,0,0,0,0,0,1,-44,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0.607676884,1,57_SIN_23004$757e96a5-ee0e-4512-9ccd-0ff77a2fa43b
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-116,30,0.125122447,1,0.337550926,1,113,251,1,0,0,0,0,6,0,0.687007101,1,95_TE_41287$1bc13074-a968-43de-9cd0-46e3cd06fcfd
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0.995685611,1,60_VAV_62516$c3eb2905-9e9e-479a-b37d-4f301dfee964
0,0,0,1,0,0,0,0,1,0,1,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,89,0,0.8773543,1,20_DAL_94650$a06fa52c-0916-420a-888e-849296d116c7
0,0,0,0,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0.562140995,1,18_JIM_04847$a0180df8-3e01-42da-8fa7-eddd80403f58
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.582827948,1,19_DAL_16696$e62f40e4-491c-4371-932c-1b8c3ac8ddd3
0,0,0,1,1,0,0,0,0,0,1,-7,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0.742004365,0,27_BE_15303$03ca3c90-4c2f-4d8f-867f-a6d2eeda7fab
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0.847737182,1,01_HE_36245$8353ac0c-3e6f-4f0b-9c89-2d26167fdcc8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959285219,1,88_DAL_22081$8714a924-cb4b-4586-ad57-6e1c8aed7fd3
0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.616782521,0,63_VAV_81014$78eb6757-6325-4313-9633-cde1ce6514a4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.953189373,1,01_BE_28556$daef9ae9-f225-4365-b3e7-8bcbd640ab33
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.594923808,0,88_HE_57640$2d8b56f9-ab3b-4bc8-90ea-48b372041c34
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,19,0.776391393,0,0,0,0,0,0,0,0,0,72,49,0,0.850873207,1,27_RE_61732$3b3aec15-b3fd-4f0e-b765-59e90f04b01e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0.77775651,1,64_SAD_92815$171a3c03-3296-4ac6-b255-e7a70f7bb134
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50912721,1,23_GHAF_44235$d94e2a5e-be3e-46a0-a27f-1c9251e51995
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,31,0.22303227,0,0,0,0,0,0,0,0,0,0,0,0,0.748582216,1,11_HE_84414$fe62a4b3-29e3-46b2-86f3-da3ba8c97c50
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.575450882,1,54_TE_97734$89ae5e9e-d4cd-4aa6-9395-f5707fadca65
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.662168133,1,86_EIN_29491$5f6d9a91-ccd6-4332-846d-b5a4af1c3b91
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,5,0.537164667,1,30_JIM_90529$b569ded7-7835-469f-a822-f11f0afcfb3a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.967405682,1,25_BE_59008$ea3d20bf-9e74-4ae0-83f5-6008347eb752
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.333968179,0,15,147,0,0,0,0,0,0,0,0.578089269,1,75_JIM_91229$ac0c5a69-49a5-49de-b831-52c11cd05485
0,0,0,1,0,0,1,0,0,0,1,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,58,0.824349196,0,22_YE_54452$cbc6ebfd-6c5f-4ace-affe-816bf72ba29c
0,0,0,1,0,0,0,0,0,0,0,0,1,-73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.705149733,1,66_LAM_89857$3326803f-579b-4b27-9eb1-be78d8c1a37b
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.708642891,1,99_EIN_72297$4136fb7b-7e07-489d-a4a9-cbd58272a44c
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0.919237811,1,53_HE_15519$f5bb5254-8558-4a17-be19-c4f276cab80b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,8,0,0,0.862277951,1,15_MIM_13509$557be1f2-bdfe-4e2c-80ba-f6e3327aaf68
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,57,25,0.825491533,0,0,0,0,0,0,0,0,0,43,31,0,0.684556558,1,43_JIM_75844$9ba8c742-1949-46d1-96c1-04c54c886b96
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,0,0.556526112,1,27_SIN_65418$31555ea1-ac5f-48da-959c-797655c1d14c
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0.785766826,1,70_WHEEL_77975$60331b3c-da80-4aca-8201-a281b1328785
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,59,0,0.778372873,1,76_LAM_74796$da4d76c4-d9c7-4858-8296-79428c86f952
1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.314348386,0,43,147,0,0,0,0,80,0,25,0.991833237,1,35_TE_13204$da9e5436-5e17-436d-9598-5c328b9f2d64
1,0,0,0,0,0,0,1,0,0,1,-128,0,0,0,0,0,0,1,0.351544591,1,12,166,0,0,0,0,0,9,0,0.880165606,0,06_BE_74796$ff805912-ca0b-4d21-a803-36f928bbf02f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0.982622316,1,32_EIN_96585$521da169-5816-4a58-89ae-20dfd6cbb2ad
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,31,0,0,0.804881479,1,48_MIM_12100$d19ca440-b7dd-4471-be14-4ae235e7e492
1,0,0,0,0,0,0,0,0,0,1,-73,0,0,0,0,0,0,0,0,0,0,0,0,1,8,13,0,21,28,0.831911053,0,15_EIN_96823$70b9a9f2-45ce-44e6-bbe0-b75176e6f6de
0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.725276993,1,65_DAL_45200$76ee6c9f-d11c-4dad-a8bc-5b48c514970c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,5,17,0,48,0.773668215,0,77_YE_12704$66feb7b8-811f-4eb2-93b8-fcdc19226b8d
1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,25,0.709988799,1,27_YE_50874$5122f353-b071-4e66-9de9-f98db9de2fd3
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43,25,0.90704511,0,0,0,0,0,0,0,0,0,0,34,77,0.947130144,0,54_VAV_13990$9281d63b-7147-402f-9ed5-e3ff49d21b59
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,81,0.997342322,0,76_VAV_26788$f0195a91-e5c1-40b3-8465-f0489eafe482
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.183882494,1,46,234,0,0,0,0,0,0,0,0.804709237,1,65_TE_10951$037f939c-0252-4530-86a9-aacc4d674ada
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,29,0.706441502,0,0,0,0,0,1,0,0,0,0,0,0,0.776788486,1,75_WHEEL_74676$a142ef1d-2c4b-4f92-af94-cc2bcae66836
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,22,0,0.726310168,1,86_NON_96393$0c13acc8-4b0d-424f-ab2a-ebab8133a1de
0,0,0,0,0,0,0,0,0,0,0,0,1,141,1,104,31,0.466955502,0,0,0,0,0,0,0,0,0,0,88,0,0.629177601,1,31_DAL_10342$2a63c029-09a8-4fb0-9756-c69c7693de8e
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,62,0,72,0.794999259,0,21_GHAF_30937$29bf0287-1032-475d-85f7-26426c9ed5bc
1,0,0,0,0,0,1,0,1,0,0,0,1,-67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596593609,1,78_TE_87031$0e350cc6-6eec-44d9-a4ed-b5cc43b5ac30
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.755717036,1,60_YE_53867$8f12f2ed-4418-42ac-8e18-7280f051c198
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,19,0.967758029,0,0,0,0,0,0,0,0,0,55,65,0,0.925477231,1,11_TA_32426$d9952833-6d78-4aaf-8b69-dfb3823901fd
0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,114,24,0.269426551,0,0,0,0,0,1,0,0,0,0,0,0,0.783938966,1,70_GHAF_46211$3f445d23-6365-4606-a738-dff352d20ac5
0,0,0,0,0,0,1,0,0,0,0,0,1,-118,0,0,0,0,0,0,0,0,0,1,1,5,5,41,0,0,0.618339676,1,64_VAV_54450$cd686e25-6c5c-4600-9c06-2e41501834f8
0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,27,0,0.542676517,1,90_YE_13156$035c2268-cb9a-4618-844e-71c4045751ea
0,0,0,0,0,0,0,1,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.651097804,1,26_WHEEL_47551$c27a6490-2a17-4262-be3e-b825926b1812
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0.951496097,1,50_GHAF_71849$e735835a-1e54-4a9f-96d5-2ab1565ffd6b
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0.709736778,1,60_SAD_07434$61484f46-5a12-4ac5-a838-5859c8be5119
0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,25,0,0,0.605522679,1,54_TA_11652$4f561809-fa04-44cd-b82f-19138bad7a0c
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543019416,1,89_YE_80171$fbcde808-fc11-40fc-b7a7-aa706790a956
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720144964,1,89_TE_74179$21205b5a-3400-4a6b-b009-d469b525892b
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.730405555,0,37_TE_08573$a471c3fb-4332-4d51-9004-838490505adc
0,0,0,0,0,0,0,1,0,0,0,0,1,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,54,0.669398146,0,89_RE_12228$6fc28dc6-f7fe-41aa-9216-0128c1dd7a00
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,81,0,0.652869498,1,06_VAV_15917$241b8ea2-bea7-41b6-a35d-43e8c89b63d4
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.382649422,0,73,159,1,0,0,0,27,45,0,0.889497817,1,24_BE_99802$a47dd5ec-0a81-42d2-8cec-7a475bc58383
0,0,0,1,0,0,0,1,0,0,1,71,0,0,1,78,29,0.020270446,0,0,0,0,0,0,0,0,0,0,0,48,0.847181214,0,45_LAM_39980$7d23d836-e9f1-43fa-b1ad-5ac63b506a66
0,0,0,0,0,0,0,0,0,0,1,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0.9223646,1,64_TA_65238$f54d410f-c95b-4bf1-a85c-3fb48658f2b4
0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,-85,23,0.737723809,0,0,0,0,0,0,0,0,0,68,63,0,0.721768784,1,58_JIM_64031$8571808a-0762-4ebe-a3ac-7666e36ef9ea
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,79,0,0,0.753235844,1,36_SAD_22170$a53e3169-423f-49bf-b06b-b9a1be2060b3
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.396720251,0,64,229,0,0,0,0,38,0,0,0.609812573,1,05_NON_10244$b804117a-64b3-450c-9b71-5e765c688f8b
0,0,0,0,0,0,0,0,0,1,0,0,1,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0.501248182,1,50_LAM_40876$0958a2a3-b81a-465c-9a06-5f08d6438213
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,50,0.550146878,0,41_SAD_71185$f2331e6a-601d-4b50-aced-0ee1d83afa22
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.800221878,1,33_TA_80214$4402c77d-6472-4f1b-a736-363c1fd5acb4
0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.808908361,1,62_VAV_91531$17ad019f-8c39-48d3-9e15-9cbf645c9afd
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0.69055949,1,72_NON_42582$4fcb35d0-7ebc-44b7-8698-07f3544624a8
0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,78,22,0.751723884,0,0,0,0,0,0,0,0,0,64,84,21,0.603574042,1,39_NON_29524$ace6e193-79c1-400f-a5e2-08b61e17cf46
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962828595,1,20_NON_81869$3c9e79f7-5084-487a-9c54-f690aa39eef7
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,60,0,0,0.603694633,1,84_BE_72907$ccbd9611-02fd-461d-b5e6-3590a7d43b2e
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,52,22,0.627186486,1,25_WHEEL_74631$37b7ea36-d247-496c-ab9c-642041090ed8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0.847851103,1,27_SIN_08256$c3e046c8-329a-4e88-a58d-a57b89326f0a
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536827651,1,88_GHAF_69282$93da1a00-1348-4060-ad9f-5e75a190ee97
0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537079937,1,74_HE_70359$680e7928-5a0b-433f-9fe1-7e16b673756f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-165,22,0.880309532,0,0,0,0,0,0,0,0,0,31,0,56,0.888223511,0,57_YE_00527$03903b53-f00c-4137-b553-ff9c292f5d15
1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,7,79,66,55,0.979118808,0,99_GHAF_27863$43d8f5e8-b493-4aab-9e8a-5b0223aea478
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,64,0.746129854,0,95_VAV_91925$7180b9c6-8ef4-4c18-a039-dc37b1d60bbd
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,15,30,0.168889216,0,0,0,0,0,0,0,0,0,50,0,0,0.960289302,1,47_LAM_56241$2c0bb569-72ee-4572-97c8-13c661b330cc
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,61,29,0.965246825,1,59_SIN_64867$9ded669f-0f75-4c5e-a15b-1cfcd5cd81c1
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.988656523,1,66_TA_27293$62259cdd-c7d2-45a3-a349-77a4e0acb12b
0,0,0,0,0,0,0,0,1,1,1,-87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.559301962,1,10_EIN_08571$6f5025d9-e7c4-4444-91c1-fc42dc3fe31f
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,0,0.784351838,1,30_JIM_60436$374f0c00-85fa-466b-90ed-5a5b7d4424d3
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,131,20,0.944634621,0,0,0,0,0,1,1,3,5,0,0,0,0.545177617,1,78_HE_20849$cb9b9a9e-85a2-44b2-b101-ed4f2d5a31e6
0,0,0,0,0,0,0,0,0,1,1,47,1,-145,1,-65,28,0.317333635,0,0,0,0,0,0,0,0,0,0,0,0,0.886428235,0,24_LAM_93190$54aa46db-18de-4e14-acf2-5ea81ef60073
0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0.925494229,1,57_VAV_08320$740ca7bc-11fd-4048-a4ae-6ef6e8418973
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878069294,1,23_HE_56640$82632e38-6001-436c-bdf4-49867b9fc8fa
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.763959995,1,28_BE_52928$e6499cff-f69a-48c5-8030-84a57620ee99
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,61,0,0,0.814627037,1,26_VAV_78820$92c359b7-3e40-4936-b0fb-99eedd07d559
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0.612345036,1,11_RE_05459$d34ad721-d12e-4028-8275-7d8280d7c8f3
0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0.612069871,1,36_RE_67349$6419c569-2263-428e-b408-be384be6752e
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,10,0.758127576,1,14_HE_68452$243b619b-4935-48d6-b792-214e1b5a9166
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.917318236,1,14_YE_78471$5811bb5a-ee78-43d1-8b15-354d9a7e5d40
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,87,0,0.91505751,1,21_SAD_85319$dad0dc02-755d-4103-905c-979d549c668f
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0.516481909,1,67_SAD_73548$f44fd831-8072-4b12-baf9-9c4099578428
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,68,0.528865957,0,47_YE_46691$0212d51c-782b-4935-8ed3-bcc9a8a4064c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,44,0,0.625452147,1,18_RE_08854$492bccb9-23aa-4b48-af69-3ef3c3475868
1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0.983006052,0,40_RE_19115$3cc57663-e999-49be-a29b-80b9221c0745
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,43,0.915621199,0,27_JIM_98159$7cbb59fb-7c1c-47d1-b35a-609370a3f481
0,0,0,0,0,0,0,0,1,0,0,0,1,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0.577721361,0,71_HE_26560$3c13e972-68f3-4c1b-a1ab-fbc814621332
0,0,0,0,1,0,0,1,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,1,0,0,0,51,0,0,0.914477538,1,92_JIM_18562$8e5b1d52-82f3-49ed-bdb1-79574c670069
0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.599666665,0,49_SAD_55436$12f4dbbf-ae3f-488d-9808-885a8630e016
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.955889069,1,63_MIM_36925$5f173228-9523-4415-bb84-42f0ddf29e29
0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,32,0.719116829,1,01_SAD_47615$43b634ba-e8ee-490e-a85a-a4e3099bc411
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0.590704668,0,16_NON_91865$85079e4b-eb17-4e04-a572-57bb3a366727
0,0,1,0,0,0,0,0,1,0,0,0,1,-45,0,0,0,0,0,0,0,0,0,0,1,6,11,0,57,0,0.984620973,0,31_NON_40134$c7bcf45d-d644-40c7-ae71-15b03fe50aea
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0.866402675,0,19_GHAF_85292$04188a5c-1f76-401a-9a2a-d9462e7a96f2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,30,0,0.702798379,1,66_DAL_52317$b4d9ac5d-7ffc-4e7a-9f85-608cd5bc3fdf
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0.946051644,1,27_EIN_34610$0024d05b-eb67-4d9c-9980-1f9410a999b2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.583381751,1,29_YE_25555$24916ce6-e87a-42ae-aeac-b97cecc22bf8
0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,36,20,0.039926195,0,0,0,0,0,0,1,5,9,60,0,0,0.552855582,1,21_SAD_24563$072a8254-7365-4296-8ebd-6c584e44db9c
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0.748953671,1,40_TA_66573$747705b5-4b58-4261-b971-c489a8a7852f
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960391188,1,89_WHEEL_23312$0dec7727-f651-48c3-aa8e-7792378a9a49
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,0,0.817867282,1,48_SAD_17314$01320c04-bc4d-4cac-9233-c416a50dceaa
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,45,0.572807604,0,60_DAL_90177$ceb799bd-f685-4a5d-b869-fc62b04e32c2
0,0,0,0,0,0,0,0,0,0,0,0,1,-42,0,0,0,0,0,0,0,0,0,0,1,5,5,0,53,50,0.991149208,0,47_BE_71421$5132f6e5-3313-4ffb-bf5a-fc36f479d58b
