image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label,instance_name
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.8,0.0,0.0,0.1222,0.0,0.998,Correct,60_MIM_94529$739ce916-add7-4178-aeb2-1d887349a93e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.389,0.0,0.389,0.3213,Corrupt,45_RE_20469$643ee2c8-a6bd-4d2b-a0d8-3945ea50853c
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4556,0.1367,Corrupt,46_GHAF_33025$716d28e0-cc3c-4784-807e-054b1128b6c5
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.391,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.954,Correct,85_HE_33096$f797790f-b3a9-4b03-a732-d7ecb072b08d
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6836,Correct,64_LAM_76362$3d876306-1494-4ca7-af57-a9f0008b073b
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9385,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1162,Correct,51_LAM_37515$083c02cf-3794-4ea0-b6f0-96872405de81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3794,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.9556,0.0,0.0,0.923,Correct,28_TE_90507$20729090-8d88-4ea2-a43a-a8474c368fb9
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.04706,0.375,0.3777,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1111,0.7393,Correct,69_EIN_04068$f38bb074-09a3-414c-b031-3890b3e0b91f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4556,0.0,0.0,0.1445,Correct,41_NON_34631$c3c4c196-790b-4037-a54b-c4d04a96da2d
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1333,0.6777,Correct,34_TA_59606$cbe2e2ca-00b7-4732-9b7e-ea475711b45a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.533,Correct,61_WHEEL_57526$9b43c9e1-98f1-4718-acc4-df27fe7c8192
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.08887,0.3667,0.5703,Correct,88_SIN_34933$61bcbdf8-2138-435c-86ad-e89bdc28ce56
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1885,Correct,18_JIM_15435$c80b3d94-d585-456a-b54d-baa7060e1a10
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.906,0.5625,0.1979,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.836,Correct,45_DAL_94814$ddeec7b0-bfc6-4499-9653-0dfa5c86aa84
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.612,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.2222,0.0,0.3828,Correct,62_SAD_48510$80a9618e-8461-409d-afee-05b6d6a8b985
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9736,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.8,0.3777,0.0,0.2988,Correct,72_GHAF_68325$8e4672b1-856d-43a4-a633-15dd81488855
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.6763,0.125,0.61,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4521,Correct,73_JIM_57398$0a1c0ae4-d0e5-4161-820b-54d0ec11ceb7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.9443,0.4443,0.4,0.05664,Corrupt,56_JIM_87568$fcd0f9c4-93a4-4ea0-9071-9c95a7819fa4
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.656,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.656,0.0,0.0,0.747,Correct,04_HE_84259$e4d22327-a43b-42bd-b46e-147b4abba85d
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0957,Correct,19_TE_72979$38e47a03-6e1b-4b6c-823e-f91a8e4d9144
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.8,0.875,0.4614,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2556,0.589,0.0,0.2979,Correct,24_LAM_20880$076a41aa-c276-497c-b609-3e3768d099ea
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.2222,0.8555,0.9727,Corrupt,70_DAL_18634$d57e4b88-215b-47f0-a09f-b88841642477
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8223,0.3555,0.2129,Corrupt,18_GHAF_22368$f7d1d2b0-2fee-41ba-b842-d82ce677a112
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.7,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.2556,0.0,0.05554,0.04785,Correct,63_WHEEL_67781$8e8963a0-fbd7-4b78-80d6-53c93699986c
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2029,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.211,0.0,0.844,0.2295,Corrupt,80_TA_12831$749389ff-aa80-4d3b-b486-1402e5e0ec1a
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.391,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.1777,0.0,0.0,0.0752,Correct,01_RE_73295$d04b7d48-892e-4014-8c3b-cd9747bea7be
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,1.0,0.4,0.769,0.6445,0.0,0.1111,0.289,Correct,14_SAD_47876$9f468f79-cd5e-4e96-9afd-a10c52dfb060
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.1602,1.0,0.9844,0.4922,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6924,Correct,43_MIM_22950$bf2f8aca-f737-4fad-bc0a-794e49dd7a81
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.6777,0.1,0.6133,Correct,55_TE_22658$d5002316-90c9-4cfc-89ad-93fb2eadbd54
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.6704,0.3125,0.1295,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3242,Correct,86_JIM_12341$0e0aa493-edd1-4edb-bd9a-608c4f47fa41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.9883,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2778,0.0,0.0,0.3213,Correct,46_SAD_34151$5d3dbb5c-1e47-4ac5-bd00-1bf410cd3023
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6445,0.911,0.0,0.1211,Correct,34_TE_15117$d6ee6ee3-eb26-4a99-8d06-cc203244748d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.1442,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4666,0.1797,Corrupt,17_GHAF_92782$62d258e9-d488-4d9b-82ba-c5c1f665e620
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.711,0.0,0.6445,Correct,82_TA_46225$9f8c0f0c-1502-4ed2-95fa-a64d79096a7d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3777,0.0,0.0381,Correct,91_VAV_49250$da297830-5c0b-4f77-b479-fbf878334ab1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1426,Correct,17_NON_76454$02d6a366-f6f4-41fd-b11b-07bd7769e9a9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3936,Correct,79_MIM_81219$a45fa7b5-c962-46ff-855f-7f8f120701e7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3506,Correct,38_BE_28961$24972ed8-e3e8-4e3c-b285-1178cf3c9045
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.00883,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1111,0.454,Correct,23_VAV_93314$d9848c47-ef6a-4bf2-b21a-852b8f6c6b0d
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5737,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4666,0.4888,0.0,0.1553,Correct,78_HE_37010$bdbdb73b-04e6-4646-b0a5-16cf7e4362ed
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.6113,0.4229,Corrupt,08_GHAF_52224$b4ed6c66-8d5b-4618-99ba-a7693af6df0c
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.2177,0.0625,0.09357,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.4333,0.414,Corrupt,86_JIM_63596$e604741b-5180-4121-b686-24d0b7aaffdc
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.506,0.625,0.9565,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2888,0.0,0.589,0.253,Corrupt,68_TA_60456$faf1dce0-a58f-492a-b3b0-b6d1040a5375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.946,1.0,0.6484,0.6406,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1885,Correct,98_EIN_70995$866515f8-8d4b-4501-9d25-0515e6893c3f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.6,0.933,0.01758,Corrupt,41_TE_05897$7f85fdf1-0cbb-4924-bfc1-b34100f0359c
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.923,0.0,0.6333,0.0,0.416,Correct,90_DAL_19911$ebd4efb0-a1d5-4989-802c-7afb317838f4
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.3076,0.0,0.0,0.0,0.02539,Correct,38_SIN_98771$8bfe2c07-4fb0-44ea-ba41-f773369ae246
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.785,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.2666,0.881,Correct,85_TE_65347$4a3664a5-44e0-4cc2-b834-a1fe03e52354
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.3765,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.2,0.0,0.0,0.2333,0.0,0.9414,Correct,19_EIN_21626$e51da13d-97ac-4fe7-8483-52dcbfa3a101
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.689,0.0,0.0,0.708,Correct,88_WHEEL_60164$57b6b114-2fcc-499d-8ff0-51bc058f0e6c
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.859,0.0,0.3906,0.0781,0.0,0.0,-0.6,-0.2307,0.0,0.8887,0.6113,0.2783,Corrupt,36_NON_51680$c81587c5-b410-4c54-9720-f3bc35deaf01
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.1147,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.1436,Correct,67_VAV_11948$5b337c89-8bed-4583-9fef-018546feb566
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.2888,0.0,0.0,0.2734,Correct,94_JIM_39291$b35b8313-8fa3-46b4-aed3-a6c31a65d6db
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.083,Correct,46_VAV_43303$f16f5411-bed5-4ab0-812b-1abbc5c93451
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6733,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.1111,0.0,0.1172,Correct,27_LAM_27727$58cc080e-44e2-42fe-9df8-acd3d5c68e82
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5967,Correct,89_RE_87298$2b170b5f-4fdb-48ba-9866-5c090258beb0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5293,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.1704,0.0,0.1406,0.6484,0.0,0.0,-0.6,-0.2307,0.7554,0.711,0.0,0.1621,Correct,36_DAL_23404$66e7fa37-b6c9-4d2e-9f46-8163ddb5c35e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.1538,0.1777,0.0,0.0,0.5537,Correct,12_RE_83862$088271ac-5a23-493c-92c1-a2eb3f1dcfc6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.614,0.0,0.0703,0.3047,0.0,0.0,-0.6,-0.2307,0.2444,0.0,0.9556,0.831,Corrupt,37_BE_31406$38bf7403-054f-4950-9d4d-e831830397ec
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.631,Correct,97_NON_00307$e5825852-232e-4e32-89b8-1b207d14292b
0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.956,0.0,0.4226,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.4941,Correct,95_TE_88723$160cd105-08a7-4357-949e-96f6e7424dc4
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6396,Correct,75_BE_19615$1e30b50c-2e00-4b5a-86b5-f165c738bc8d
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.506,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.8,0.4614,0.0,0.4333,0.0,0.3691,Correct,91_VAV_90485$2b839298-16c9-44bf-874e-28f0bc92c948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.2852,0.0,0.2266,0.547,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.211,0.07715,Correct,29_EIN_15244$76d3a7bb-b7df-42ef-8c20-ff5ee27ddeed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.7,0.5215,Corrupt,44_TE_32458$d36a15d9-ded1-4af5-ba85-de410a8eaa8a
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.2778,0.0,0.0,0.0791,Correct,75_GHAF_49860$3ac2e323-b112-4351-8eaf-9c8a7e335091
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7334,0.0,0.5557,Correct,24_JIM_03912$184a8aa9-6b25-4afc-b0f7-ed3e54ad381c
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.511,0.0,0.211,0.3262,Correct,85_VAV_49181$7ab16a8a-0704-4883-900e-5d55972f16df
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2147,0.0,0.5,1.0,0.9146,0.1875,0.733,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.2333,0.4111,0.5576,Corrupt,76_SAD_19410$6ad7efad-8e17-4a1e-99e2-829f9736359b
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.7646,Correct,69_BE_15056$5fcdc3f6-bf64-4b0d-bfa6-07a0c2a38b42
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.821,1.0,0.4922,0.0703,0.0,0.0,-0.6,-0.2307,0.0,0.533,0.0,0.2344,Corrupt,92_NON_67027$5cedb130-b74e-4776-9362-28eabf98037a
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.01765,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.2,0.923,0.0,0.878,0.0,0.2285,Corrupt,43_TA_31119$c960cd80-df2c-4254-b139-70afa6a3deb5
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8335,0.5,0.667,Corrupt,48_SIN_21186$4facb1c5-f896-4b0e-8dcd-c6a4a4fbd47d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.7446,0.2778,0.0,0.2246,Correct,71_SAD_85020$981c8eb4-061f-4dde-b057-6f350a285db7
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.6763,0.0,0.5,1.0,0.968,0.9375,0.9707,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7554,0.4443,0.6045,Corrupt,39_TE_60322$2c5cc46a-f3c0-4340-bc34-8ee58b2350a1
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.78,0.0,0.9375,0.3984,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.9336,Correct,53_EIN_11960$7749053c-c6e4-4b56-ab8b-dad673cd2f43
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.4707,1.0,0.557,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.8555,0.0,0.1222,0.08496,Correct,22_YE_68948$ab99603f-4ebe-4dfc-96f9-939366c820f8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8,0.9443,0.543,Corrupt,90_SIN_21300$baef5cad-b97c-428d-85a8-e25268e9591d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.207,Correct,72_HE_51466$21c27ff0-2e74-4108-bba3-85192e8304bc
