image_1,image_2,image_3,image_4,image_5,image_6,image_7,image_8,image_9,image_10,LightNoise,LightNoise_light_param,GradientLightNoise,GradientLightNoise_light_param,CircularLightNoise,CircularLightNoise_light_param,CircularLightNoise_r_circle,CircularLightNoise_kernel_sigma,SPNoise,SPNoise_amount_sp,SPNoise_bw,SPNoise_pepper_color,SPNoise_salt_color,NegativeNoise,BlurNoise,BlurNoise_blur_sigma,BlurNoise_blur_kernel_size,pitch,yaw,roll,scale,label_noise,label_rotation,label,instance_name
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.932,0.0,0.5,-0.9375,0.0,1.0,0.8335,0.0,0.9453,0.4453,0.0,0.0,-0.6,-0.2307,0.211,0.0,0.211,0.3418,Correct,Correct,Correct,34_MIM_75569$b6f84b63-3a80-44c4-9eda-506493a12161
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3,0.0,0.8555,0.374,Correct,Corrupt,Corrupt,36_JIM_65849$4746cff4-51bd-4c37-907b-938483ed2a70
0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.08887,0.5776,0.38,Correct,Corrupt,Corrupt,00_GHAF_94554$167f5bef-a8bd-442f-b499-cd83074552b7
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.511,0.0,0.876,Correct,Correct,Correct,88_TE_12365$179a6958-3726-41b3-8f45-e38e0d0f16b9
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.02353,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.6665,0.8555,0.0,0.4775,Correct,Correct,Correct,96_MIM_47230$19d887b2-39e4-4e0e-a1ea-23914f52e293
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.953,Correct,Correct,Correct,43_EIN_95897$47b75f89-98be-441a-9a93-b8296a8c9a58
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.1555,0.798,Correct,Correct,Correct,44_SAD_19398$acef7942-e906-4e43-ac79-faee2866e157
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.8,0.3076,0.589,0.933,0.0,0.7197,Correct,Correct,Correct,53_GHAF_97272$39c532fd-f257-4fe5-a988-cdfba9f3353f
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6113,0.01111,0.0,0.872,Correct,Correct,Correct,30_SIN_66958$b5910817-941c-4694-a89a-b40c29fe6554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.753,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.933,0.0,0.0,0.8965,Correct,Correct,Correct,90_LAM_03553$5a1c4b5f-b4e3-401e-a8c1-234141cbd4cc
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.3853,0.1875,0.3413,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.6816,Correct,Correct,Correct,46_WHEEL_71242$8cfb3267-120c-4ec6-af80-7e18390131e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.07776,0.0,0.844,0.581,Correct,Corrupt,Corrupt,22_VAV_98335$ecf61220-d92a-4e62-be92-4b1475f2256b
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5557,0.6875,0.1943,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.789,0.8,Correct,Corrupt,Corrupt,78_SAD_83484$7a906b8a-c75b-4e90-ada0-d8c2d916dd15
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3777,0.07776,0.0,0.1436,Correct,Correct,Correct,67_LAM_63399$718accf3-b90e-4f8b-804d-fde93b47ff82
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.622,0.0,0.6865,Correct,Correct,Correct,08_BE_71789$ec518b09-7d99-4923-9797-d7938879dbc3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.125,Correct,Correct,Correct,92_JIM_60232$cc8ca779-b575-4dda-b237-589f71ef510b
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.6665,0.3777,0.0,0.4453,Correct,Correct,Correct,10_JIM_94541$9a3d1eac-2d31-40e7-ae43-bf0f4af8b2ee
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2676,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5776,0.0,0.0,0.615,Correct,Correct,Correct,72_GHAF_37649$90680108-e5d0-449b-ba8e-c63eb0bff813
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4,0.0,0.0,0.551,Correct,Correct,Correct,21_DAL_37889$3ff8de6e-801e-492a-bd94-efb9c6d57714
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.989,0.04443,0.878,0.4824,Correct,Corrupt,Corrupt,65_VAV_41447$6f930622-95f8-4bd2-9c29-deba83fc87dc
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.444,1.0,0.6353,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.1333,0.1444,0.1436,Corrupt,Correct,Corrupt,18_JIM_30863$de3ff3b3-4b22-47e8-b35a-0de8e6091412
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.1888,0.0,0.0,0.8945,Correct,Correct,Correct,88_LAM_13393$ef1598d5-80c0-4496-b52d-11d56edf5833
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.533,0.0,0.0,0.712,Correct,Correct,Correct,82_HE_39168$f5f5a474-bf98-4a11-9758-23dc929b042a
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8354,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5444,0.1777,0.0,0.5625,Correct,Correct,Correct,73_NON_18848$ed133d92-caba-4edc-9a9d-66d7efd791aa
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.002941,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.0,0.923,0.0,0.0,0.0,0.1328,Corrupt,Correct,Corrupt,45_YE_86847$751e34c7-bd9c-4314-a4b5-92d9d62c414a
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.9775,0.0,0.8887,0.1924,Correct,Corrupt,Corrupt,35_EIN_77793$2aa172aa-0016-4420-bf42-e9b85e5c48e6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5947,Correct,Correct,Correct,68_GHAF_06641$e1332fdd-ded2-4fcd-92e8-159d5dfb3b20
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3877,Correct,Correct,Correct,66_GHAF_53389$54ace116-4468-45d0-9e91-084d18caac49
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.5596,Correct,Correct,Correct,14_BE_48448$0859460b-1a0d-4847-bbaf-4bd83055adb6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0912,1.0,0.8237,0.0,0.5,-0.9375,0.0,1.0,0.3403,1.0,0.7656,0.586,1.0,0.0,-0.6,-0.2307,0.389,0.0,0.0,0.253,Correct,Correct,Correct,28_JIM_05782$10efec41-2fbe-492e-8175-4870f27089fd
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3235,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3,0.2888,0.7554,0.5176,Correct,Corrupt,Corrupt,58_LAM_14763$78afdc33-fa16-46d8-8ef4-14bb7cdfede1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.9775,0.2888,0.02222,0.503,Correct,Correct,Correct,09_TA_71503$482093b9-a9ab-4562-aaa8-7148ae7c28a5
0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.626,Correct,Correct,Correct,51_EIN_22575$d0d8fbb2-d80f-467b-b361-09fa5d3647ba
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.55,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,1.0,0.4614,0.6333,0.0,0.0,0.8955,Correct,Correct,Correct,09_SIN_46823$adf086d8-1632-44df-a99b-5a8bceb0dea6
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.6206,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.911,0.2666,0.0,0.2686,Correct,Correct,Correct,04_WHEEL_08598$640d52ac-d2ef-4b13-9beb-ce8563ccc47f
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.2778,0.3667,0.6045,Correct,Corrupt,Corrupt,78_GHAF_43212$478d290c-da67-422c-a434-129cd8a7a4ca
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.2412,0.5,0.9595,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.2333,0.933,0.4883,Correct,Corrupt,Corrupt,56_TA_24998$9ed75093-2099-4c78-aa01-a508b2333f88
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.2,0.923,0.6665,0.8223,0.0,0.714,Correct,Correct,Correct,35_GHAF_78943$4f71585d-4c09-4350-a4c2-cfbc30c78f78
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.04443,0.1666,0.0,0.6543,Correct,Correct,Correct,59_VAV_59429$e35741dd-a4a7-4811-b883-b91402c05566
0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.7666,0.0,0.0,0.252,Correct,Correct,Correct,75_LAM_72406$a8672ab8-a3c3-44eb-bff1-8e5b7ae65acb
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.6333,0.0,0.2158,Correct,Correct,Correct,41_LAM_49057$adfdc9f0-aa9c-4fc3-bc6b-1229e8bc825c
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.5557,0.2275,Correct,Corrupt,Corrupt,14_RE_95792$a394bc95-c097-45ec-8a67-bb9058903b90
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3333,0.211,0.625,Correct,Correct,Correct,83_HE_55223$664faac7-4489-455d-904d-09834101438b
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.01471,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.5776,0.844,0.374,Corrupt,Corrupt,Corrupt,52_DAL_77953$0e87ed6a-5643-4c34-b13b-b7faa36ee816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8823,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.2666,0.911,0.9,0.2383,Correct,Corrupt,Corrupt,00_EIN_35251$aeb6dc03-1027-4efa-a137-f1f80b8cd178
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7646,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.548,Correct,Correct,Correct,91_NON_40227$26c97d48-7fa6-40ab-bcc5-7f06e6c05138
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.3105,Correct,Correct,Correct,69_BE_48995$657e1e4d-c63b-4e31-800d-93cb054477c5
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.4443,0.0,0.7666,0.9395,Correct,Corrupt,Corrupt,67_SAD_06348$e66bbbc9-4f17-4a01-9a04-842bcd0b2855
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5776,0.0,0.0,0.5977,Correct,Correct,Correct,03_WHEEL_23027$63a58fd8-6b00-496e-a2d3-d743410ed71e
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.3333,0.0,0.0,0.006836,Correct,Correct,Correct,36_JIM_59270$af1d6298-4cde-4f2e-bd13-adb3258b01c0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.1245,1.0,0.9375,0.2188,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.75,Correct,Correct,Correct,06_RE_51457$79b0cb36-2df9-425e-a3b6-5542db37a43c
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.7666,0.3408,Correct,Corrupt,Corrupt,74_HE_84682$b05b5586-fb11-467c-a5bf-afbe96c1fad4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.552,Correct,Correct,Correct,23_BE_18356$74b77c93-c597-4aa0-ae13-6271162f38d7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.8555,0.0781,Correct,Corrupt,Corrupt,27_TA_55415$c9a4e727-0191-4135-9b71-eea6e45e034d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.7,0.0,0.0,0.5205,Correct,Correct,Correct,44_WHEEL_96762$d3c7587b-9a49-48e2-9ebd-a74ff0f68671
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0332,Correct,Correct,Correct,09_VAV_19446$d366386e-9c46-4fcb-a8f3-f27a7cce1976
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.0,0.0781,Correct,Correct,Correct,29_LAM_05056$79fe0e12-235d-4c38-90ed-f9a7f16e3317
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.07776,0.0,0.9556,0.495,Correct,Corrupt,Corrupt,50_GHAF_57823$7adad799-e146-4c30-b02d-5ad64589630d
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.6333,0.924,Correct,Corrupt,Corrupt,66_YE_07300$b4d60947-1afd-4c8d-98be-79d1c78768ed
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.02222,0.1666,0.0,0.7725,Correct,Correct,Correct,61_BE_03906$4d3121fa-3fdd-49da-9bb5-263e969f0e1a
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,1.0,0.737,0.0,0.336,0.0,1.0,0.0,-0.6,-0.2307,0.0,0.7,0.6333,0.7676,Correct,Corrupt,Corrupt,72_RE_27701$c16edf11-5694-48a0-b63f-d6cee45b8bdb
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.8086,0.8125,0.4878,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.722,0.6113,0.722,0.535,Correct,Corrupt,Corrupt,63_TE_97662$3f2405e6-2ea7-4098-bca8-de0e78f7096c
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.6646,0.875,0.8657,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3777,0.0,0.4014,Correct,Correct,Correct,11_SIN_65914$2508544a-a13a-4355-868f-7f594ffbaace
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.8,0.0,0.911,0.0,0.8223,0.7754,Correct,Corrupt,Corrupt,03_JIM_58288$d57d29b5-50f2-46ce-bfd8-0558f3ddc761
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.12354,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.08887,0.789,0.0,0.4082,Correct,Correct,Correct,60_RE_09068$7c720b33-1c25-4090-81f9-bb3fa936d6ea
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.722,0.5205,Correct,Corrupt,Corrupt,18_HE_94116$527fecad-d4d3-4d00-b28f-f53f5c859f09
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.2778,0.5664,Correct,Correct,Correct,74_LAM_23111$7baa4a2b-8c15-40cf-bf34-28ee90c1e8b9
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,1.0,0.0,-0.6,-0.2307,0.0,0.0,0.989,0.4912,Correct,Corrupt,Corrupt,77_JIM_27224$bd1fb883-2cd7-43b4-99ea-b3a290bf4353
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.0,0.9224,0.6113,Correct,Corrupt,Corrupt,86_NON_72290$e0f21d71-62b8-4d57-b588-b294ba5227e8
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.8555,0.711,0.3574,Correct,Corrupt,Corrupt,86_BE_31591$82741584-b077-40da-a155-23a1daa0ed7f
1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.3,0.0,0.2676,Correct,Correct,Correct,45_MIM_02178$6c20fd74-9d91-4c41-bf51-56ccfeac4ad6
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.4111,0.4888,0.0,0.6045,Correct,Correct,Correct,97_SAD_09320$483be69f-11e5-43b9-a846-80002b85ec63
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.5,0.689,0.0,0.126,Correct,Correct,Correct,46_MIM_67475$596bd2ad-a863-4822-8e18-26bb536d7502
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0706,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,0.0,-0.6,-0.2307,0.0,0.7334,0.8223,0.1211,Correct,Corrupt,Corrupt,67_DAL_91886$27c410f6-eb15-4d4e-8f7e-30ec418c511f
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,-0.9375,0.0,0.0,-0.6,0.0,0.0,-1.0,0.0,1.0,0.0,0.1538,0.0,0.0,0.0,0.1436,Correct,Correct,Correct,27_BE_90360$e5d3b89a-2c32-402c-a418-50ae6fbacfa8
